code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
SF1,STEMIFY LIMITED,STEMIFY,STEMIFY LTD,Design and distribution of 3D printers and associated products for desktop segment of 3D printing industry.,Technology Hardware & Equipment,Information Technology,1988-10-06T00:00:00+1000,,http://www.stemify.com.au,"Level 5, 126 Phillip Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8072 1400,(02) 8583 3040,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,SF1,false,"""shares""",02158938,2019-10-14T18:44:35+1100,2019-10-14T18:03:57+1100,http://www.asx.com.au/asxpdf/20191014/pdf/449h5tsxphn6l2.pdf,2019 Annual Report to shareholders,false,73,AU0000033987,Ordinary Fully Paid,0.02,0,0,0,0.00,0%,0,0,0,0.02,0%,0.037,2019-11-05T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0857,783355,0,-1,156972435,0,156972435,true,,,,,,,,,,,2020-08-11 00:00:00.000
SFC,SCHAFFER CORPORATION LIMITED,SCHAFFER,SCHAFFER CORP. LTD.,Industrial corporation with interests in the manufacture of automotive leather and building materials.,Automobiles & Components,Consumer Discretionary,1974-01-01T00:00:00+1100,,http://www.schaffer.com.au,"1305 Hay Street, WEST PERTH, WA, AUSTRALIA, 6005",(08) 9483 1222,(08) 9481 0439,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,SFC,false,"""shares""",02152216,2019-09-27T14:37:30+1000,2019-09-27T14:32:19+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448ydy0jsd0dw9.pdf,Annual Report to shareholders,false,72,AU000000SFC0,Ordinary Fully Paid,13.02,13.2,13.2,13.02,-0.18,-1.364%,235,13.03,13.2,13.2,0%,17.3,2020-02-21T00:00:00+1100,9.45,2020-03-25T00:00:00+1100,2020-08-11T00:00:00+1000,7.52,1.756,1292,6.44,179722290,13615325,177272000,13615325,false,XAO,2020-02-14T00:00:00+1100,2020-03-05T00:00:00+1100,2020-03-13T00:00:00+1100,2020-03-06T00:00:00+1100,0.45,100.0,Interim,"AUD 0.45 FRANKED, 30 % CTR",2020-03-06T00:00:00+1100,2020-08-11 00:00:00.000
SFG,SEAFARMS GROUP LIMITED,SEAFARMS,SEAFARMS GROUP LTD,Shrimp Aquaculture,"Food, Beverage & Tobacco",Consumer Staples,1990-06-14T00:00:00+1000,,http://www.seafarms.com.au,"Level 11, 225 St George's Terrace, PERTH, WA, AUSTRALIA, 6000",(08) 9216 5200,08 9216 5200,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,SFG,false,"""shares""",02141969,2019-09-02T08:18:26+1000,2019-08-30T21:20:55+1000,http://www.asx.com.au/asxpdf/20190902/pdf/44842swxlrm6kv.pdf,SFG Annual Report Presentation,true,50,AU000000SFG1,Ordinary Fully Paid,0.062,0.063,0.063,0.061,0.000,0%,512268,0.061,0.062,0.062,0%,0.105,2019-09-12T00:00:00+1000,0.03,2020-03-27T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0161,652421,0,150180263,2422262301,150180000,2422262301,false,XAO,,,,,,,,,,2020-08-11 00:00:00.000
SFM,SANTA FE MINERALS LTD,SANTAFEMIN,SANTA FE MINERALS,Gold and Base Metals exploration in Western Australia,Materials,Metals & Mining,2011-10-07T00:00:00+1100,,http://www.santafeminerals.com.au,"39 Clifton Street, NEDLANDS, WA, AUSTRALIA, 6009",(08) 93896032,(08) 93898226,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,https://www.asx.com.au/asx/1/image/logo/SFM?image_size=L&v=1526341912000,SFM,false,"""shares""",02148618,2019-09-19T09:22:51+1000,2019-09-19T09:19:24+1000,http://www.asx.com.au/asxpdf/20190919/pdf/448nnmv9pthq30.pdf,Annual Report to Shareholders,false,60,AU000000SFM9,Ordinary Fully Paid,0.081,0,0,0,0.000,0%,0,0.081,0.09,0.081,0%,0.1,2019-10-11T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0068,44168,0,5898322,72818789,0,72818789,false,,,,,,,,,,,2020-08-11 00:00:00.000
SFR,SANDFIRE RESOURCES LIMITED,SANDFIRE,SANDFIRE RESOURCES,Gold and base metal exploration.,Materials,Metals & Mining,2004-03-04T00:00:00+1100,,http://www.sandfire.com.au,"Level 2, 10 Kings Park Road, WEST PERTH, WA, AUSTRALIA, 6005",+61 8 6430 3800,+61 8 6430 3849,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,https://www.asx.com.au/asx/1/image/logo/SFR?image_size=L&v=1389233282000,SFR,false,"""shares"",""warrants""",02154167,2019-10-01T11:26:59+1000,2019-10-01T11:22:43+1000,http://www.asx.com.au/asxpdf/20191001/pdf/44930zdtjhbtly.pdf,2019 Annual Report,false,112,AU000000SFR8,Ordinary Fully Paid,5.12,5.15,5.26,5.08,0.03,0.589%,897187,5.02,5.15,5.09,-0.78%,6.7,2019-09-25T00:00:00+1000,2.75,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,9.3,0.5473,1039924,4.13,907299285,178251333,912647000,178251333,false,"XJO,XKO,XAO,XSO,XAT,XDI,XMJ,XMM,XJR",2020-02-20T00:00:00+1100,2020-02-25T00:00:00+1100,2020-03-11T00:00:00+1100,2020-02-26T00:00:00+1100,0.05,100.0,Interim,"AUD 0.05 FRANKED, 30 % CTR",2020-02-26T00:00:00+1100,2020-08-11 00:00:00.000
SFV,SANTOS FINANCE LIMITED,SANTOSFIN,SANTOS FINANCE LTD,.,Not Applic,Not Applic,2017-10-04T00:00:00+1100,,,"Ground Floor Santos Centre, 60 Flinders Street, ADELAIDE, SA, AUSTRALIA, 5000",(08) 8116 5759,,,,,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,2020-08-11 00:00:00.000
SFX,SHEFFIELD RESOURCES LIMITED,SHEFF RES,SHEFFIELD RES LTD,"Minerals exploration - mineral sands, base metals",Materials,Metals & Mining,2010-12-15T00:00:00+1100,,http://www.sheffieldresources.com.au,"Level 2, 41-47 Colin St, WEST PERTH, WA, AUSTRALIA, 6005",(08) 6555 8777,(08) 6555 8787,LINK MARKET SERVICES LIMITED,"LEVEL 4 CENTRAL PARK, 152 ST GEORGES TERRACE, PERTH, WA, AUSTRALIA, 6000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/SFX?image_size=L&v=1467875743000,SFX,true,"""shares""",02145773,2019-09-11T10:36:17+1000,2019-09-11T10:30:52+1000,http://www.asx.com.au/asxpdf/20190911/pdf/448ff2pw821df0.pdf,Annual Report to shareholders,false,83,AU000000SFX6,Ordinary Fully Paid,0.32,0.36,0.36,0.305,0.105,48.837%,4821042,0.31,0.32,0.215,0%,0.62,2019-08-12T00:00:00+1000,0.065,2020-03-24T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0375,507268,0,67035998,311795340,99775000,311795340,false,,,,,,,,,,,2020-08-11 00:00:00.000
SFY,SPDR S&P/ASX 50 FUND,SPDR 50,SPDR 50 FUND,Investment performance replicating the S&P/ASX 50 index.,Not Applic,Not Applic,2001-08-27T00:00:00+1000,,https://www.ssga.com/au,"Level 14, 420 George Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9240 7600,(02) 9240 7611,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,SFY,true,"""shares"",""warrants"",""etps""",02139160,2019-08-27T18:01:13+1000,2019-08-27T17:43:10+1000,http://www.asx.com.au/asxpdf/20190827/pdf/447xg56d82c98v.pdf,Full Year Statutory Accounts,false,114,AU000000SFY4,Exchange Traded Fund Units Fully Paid,55.3,55.06,55.88,55.06,0.2,0.363%,8847,54,56.5,55.1,2.018%,66.21,2020-02-20T00:00:00+1100,41.45,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,4.47,12.3401,19123,4.25,621064278,11271584,623319000,11271584,false,,2020-06-23T00:00:00+1000,2020-06-29T00:00:00+1000,2020-07-10T00:00:00+1000,2020-06-30T00:00:00+1000,0.385205,9.5632,Final,"AUD 0.036838 FRANKED , 63.2017% CTR, 0.01",2020-06-30T00:00:00+1000,2020-08-11 00:00:00.000
SGC,SACGASCO LIMITED,SACGASCO,SACGASCO LTD,"Oil and gas exploration, in Australia and US",Energy,Energy,2005-10-11T00:00:00+1000,,http://www.sacgasco.com,"Level 1, 31 Cliff Street, FREMANTLE, WA, AUSTRALIA, 6160",(08) 9388 2654,(08) 6444 7408,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,https://www.asx.com.au/asx/1/image/logo/SGC?image_size=L&v=1579576173000,SGC,false,"""shares""",02227389,2020-04-22T18:16:14+1000,2020-04-22T18:11:25+1000,http://www.asx.com.au/asxpdf/20200422/pdf/44h57kt927fj15.pdf,Despatch of 2019 Annual Report,false,81,AU000000SGC8,Ordinary Fully Paid,0.027,0,0,0,0.000,0%,0,0.027,0.029,0.027,0%,0.049,2020-01-02T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0049,401707,0,7348960,272183700,7349000,272183700,false,,,,,,,,,,,2020-08-11 00:00:00.000
SGF,SG FLEET GROUP LIMITED,SGFLEET,SG FLEET GROUP LTD,"Fleet management, vehicle leasing and salary packaging services.",Commercial & Professional Services,Industrials,2014-03-04T00:00:00+1100,,http://www.sgfleet.com,"Building 3, Level 2, 20 Bridge Street, PYMBLE, NSW, AUSTRALIA, 2073",(02) 9494 1000,(02) 9391 5656,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,SGF,false,"""shares""",02147224,2019-09-16T11:13:42+1000,2019-09-16T11:00:57+1000,http://www.asx.com.au/asxpdf/20190916/pdf/448kbdtd987x13.pdf,2019 Annual Report and AGM Notice of Meeting,false,103,AU000000SGF1,Ordinary Fully Paid,1.54,1.55,1.565,1.49,-0.01,-0.645%,51787,1.45,1.59,1.55,0.977%,3.15,2019-08-19T00:00:00+1000,0.96,2020-03-24T00:00:00+1100,2020-08-11T00:00:00+1000,7.3,0.2122,149240,10.62,406347845,262159900,403726000,262159900,false,"XKO,XAO,XSO",2020-02-18T00:00:00+1100,2020-03-25T00:00:00+1100,2020-04-16T00:00:00+1000,2020-03-26T00:00:00+1100,0.06943,100.0,Interim,"AUD 0.06943 FRANKED,  30% CTR, DRP SUSP",2020-03-26T00:00:00+1100,2020-08-11 00:00:00.000
SGH,SLATER & GORDON LIMITED,SLATER & G,SLATER & GORDON,"A law firm with key practices in personal injuries litigation, union services, class actions and industrial and employment law.",Consumer Services,Consumer Discretionary,2007-05-21T00:00:00+1000,,http://www.slatergordon.com.au,"485 La Trobe Street, MELBOURNE, VIC, AUSTRALIA, 3000",(03) 9602 6888,(03) 9600 1679,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,SGH,false,"""shares""",02157916,2019-10-11T10:12:08+1100,2019-10-11T10:08:14+1100,http://www.asx.com.au/asxpdf/20191011/pdf/449dgflt73vp5k.pdf,Annual Report to shareholders,false,80,AU000000SGH7,Ordinary Fully Paid,0.9,0.86,0.9,0.86,0.06,7.143%,15110,0.9,0.945,0.84,11.258%,1.405,2019-09-02T00:00:00+1000,0.44,2020-04-16T00:00:00+1000,2020-08-11T00:00:00+1000,1.42,0.5928,17266,0,116280206,138428817,124586000,138428817,false,,,,,,,,,,,2020-08-11 00:00:00.000
SGI,STEALTH GLOBAL HOLDINGS LTD,STEALTH,STEALTH GLOBAL,"Global distribution group supplying an extensive range of safety, industrial, healthcare and workplace consumable products to business customers.",Capital Goods,Industrials,2018-10-02T00:00:00+1000,,http://www.stealthgi.com,"Unit 10, 43 Cedric Street, STIRLING, WA, AUSTRALIA, 6021",08 6465 7800,08 6465 7801,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,https://www.asx.com.au/asx/1/image/logo/SGI?image_size=L&v=1538094474000,SGI,false,"""shares""",02152884,2019-09-30T09:06:07+1000,2019-09-30T09:00:55+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4490b2d55t2qzl.pdf,Annual Report to shareholders,false,92,AU0000022238,Ordinary Fully Paid,0.065,0.065,0.065,0.065,0.000,0%,25000,0.055,0.065,0.065,1.562%,0.12,2019-11-20T00:00:00+1100,0.049,2020-03-25T00:00:00+1100,2020-08-11T00:00:00+1000,14.77,0.0044,43875,0,6168500,94900000,6169000,94900000,false,,,,,,,,,,,2020-08-11 00:00:00.000
SGL,RICEGROWERS LIMITED,SUNRICE,SUNRICE,The main business activities of Ricegrowers Limited are the sourcing and processing of rice and the manufacture of rice food products under the SunRice and other brands.,"Food, Beverage & Tobacco",Consumer Staples,2019-04-08T00:00:00+1000,,http://www.sunrice.com.au,"57 Yanco Avenue, LEETON, NSW, AUSTRALIA, 2075",02 6953 0411,,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,SGLLV,false,"""shares""",02248049,2020-06-25T11:14:48+1000,2020-06-25T11:07:10+1000,http://www.asx.com.au/asxpdf/20200625/pdf/44jyc317964n04.pdf,Preliminary Final Report,true,139,AU0000040982,Class B Limited-voting Ordinary Fully Paid,5,5,5.1,4.99,0.05,1.01%,35700,5,5.1,4.95,-1%,5.98,2020-07-03T00:00:00+1000,3.5,2019-12-11T00:00:00+1100,2020-08-11T00:00:00+1000,9.08,0.545,15176,6.67,300909253,60789748,303949000,60789748,false,XAO,2020-06-26T00:00:00+1000,2020-07-07T00:00:00+1000,2020-07-30T00:00:00+1000,2020-07-08T00:00:00+1000,0.33,100.0,Final,"AUD 0.33 FRANKED, 30 % CTR, DRP 1.5% DISC",2020-07-08T00:00:00+1000,2020-08-11 00:00:00.000
SGM,SIMS LIMITED,SIMS METAL,SIMS LIMITED,Global metal recycling and innovative recycling solutions.,Materials,Metals & Mining,2005-10-21T00:00:00+1000,,http://www.simsmm.com,"Suite 2, Level 9, 189 O'Riordan Street, MASCOT, NSW, AUSTRALIA, 2020",(02) 81131600,(02) 81131622,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/SGM?image_size=L&v=1427076341000,SGM,false,"""shares"",""options"",""warrants""",02157337,2019-10-10T08:23:21+1100,2019-10-10T07:15:17+1100,http://www.asx.com.au/asxpdf/20191010/pdf/449c3gmcdk2g9l.pdf,Annual Report to shareholders,false,59,AU000000SGM7,Ordinary Fully Paid,8.42,8.46,8.62,8.39,0.09,1.08%,920339,8.31,8.48,8.33,0.604%,12.98,2019-09-11T00:00:00+1000,5.52,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.074,830150,3,1677376947,201365780,1695500000,201365780,false,"XJO,XKO,XAO,XSO,XAT,XMJ,XMM,XJR",2020-02-18T00:00:00+1100,2020-03-09T00:00:00+1100,2020-03-24T00:00:00+1100,2020-03-10T00:00:00+1100,0.06,100.0,Interim,"AUD 0.06 FRANKED, 30 % CTR",2020-03-10T00:00:00+1100,2020-08-11 00:00:00.000
SGO,STREAM GROUP LIMITED,STREAM GRP,STREAM GROUP LTD,Insurance Claims Management.,Software & Services,Information Technology,1986-10-30T00:00:00+1100,,http://www.qusol.com.au,"Level 3, 22 Market Street, SYDNEY, NSW, AUSTRALIA, 2000",1300 239 407,02 92333307,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,SGO,false,"""shares""",02152295,2019-09-27T15:51:35+1000,2019-09-27T15:48:35+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448ykzlplk70xr.pdf,Annual Report to shareholders,false,41,AU000000SGO3,Ordinary Fully Paid,0.022,0,0,0,0.000,0%,0,0,0,0.022,0%,0.031,2020-06-10T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0128,1595207,0,-1,1525236020,0,1525236020,true,,2020-06-10T00:00:00+1000,2020-06-19T00:00:00+1000,2020-06-26T00:00:00+1000,2020-06-22T00:00:00+1000,0.02,100.0,Interim,"AUD 0.02 SPEC, 0.02  FRANKED, 30% CTR, DR",2020-06-22T00:00:00+1000,2020-08-11 00:00:00.000
SGP,STOCKLAND,STOCKLAND.,STOCKLAND,"Stockland is one of the largest diversified property groups in Australia.  Stockland owns, manages and develops a range of assets including shopping centres, office and industrial assets, residential communities and retirement villages.",Real Estate,Real Estate,1987-02-19T00:00:00+1100,,http://www.stockland.com.au,"Stockland, Level 25 (Reception), 133 Castlereagh Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9035 2000,(02) 8988 2312,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,https://www.asx.com.au/asx/1/image/logo/SGP?image_size=L&v=1451880057000,SGP,false,"""shares"",""options"",""warrants""",02136020,2019-08-21T09:04:29+1000,2019-08-21T08:56:41+1000,http://www.asx.com.au/asxpdf/20190821/pdf/447p0ll4k2yn46.pdf,Appendix 4E (including Stockland FY19 Annual Report),true,193,AU000000SGP0,Fully Paid Ordinary/units Stapled Securities,3.47,3.36,3.515,3.36,0.12,3.582%,9192350,3.46,3.47,3.35,0.299%,5.47,2020-02-21T00:00:00+1100,1.72,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,15.37,0.218,11633692,7.19,7987577535,2384351503,8273700000,2384351503,false,"XFL,XTO,XJO,XKO,XAO,XAF,XAT,XPJ",2020-06-22T00:00:00+1000,2020-06-29T00:00:00+1000,2020-08-31T00:00:00+1000,2020-06-30T00:00:00+1000,0.106,0.0,Final,AUD EST 0.106,2020-06-30T00:00:00+1000,2020-08-11 00:00:00.000
SGQ,ST GEORGE MINING LIMITED,ST GEORGE,ST GEORGE MIN LTD,"Exploration and development of gold, copper, uranium and nickel in Australia.",Materials,Metals & Mining,2010-11-16T00:00:00+1100,,http://www.stgeorgemining.com.au,"Level 1, 115 Cambridge Street, WEST LEEDERVILLE, WA, AUSTRALIA, 6007",(08) 9322 6600,(08) 9322 6610,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,SGQ,false,"""shares""",02142989,2019-09-03T17:04:35+1000,2019-09-03T16:56:51+1000,http://www.asx.com.au/asxpdf/20190903/pdf/4486btrzgw9zm9.pdf,Annual Report to Shareholders,false,58,AU000000SGQ8,Ordinary Fully Paid,0.094,0.094,0.095,0.094,0.002,2.174%,99639,0.094,0.095,0.092,-2.128%,0.255,2019-09-10T00:00:00+1000,0.057,2020-03-30T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0309,1616990,0,46320995,503489079,47328000,503489079,false,,,,,,,,,,,2020-08-11 00:00:00.000
SGR,THE STAR ENTERTAINMENT GROUP LIMITED,STAR ENT,THE STAR ENT GRP,"The Company operates The Star in Sydney, The Star Gold Coast and Treasury Casino & Hotel in Brisbane. The Company also manages the Gold Coast Convention and Exhibition Centre.",Consumer Services,Consumer Discretionary,2011-06-06T00:00:00+1000,,http://www.starentertainmentgroup.com.au/,"Level 3, 159 William Street, BRISBANE, QLD, AUSTRALIA, 4000",(07) 3228 0000,(07) 3228 0099,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/SGR?image_size=L&v=1453248355000,SGR,false,"""shares"",""options"",""warrants""",02148236,2019-09-18T10:36:54+1000,2019-09-18T10:31:08+1000,http://www.asx.com.au/asxpdf/20190918/pdf/448mq9r82h7x07.pdf,2019 Annual Report,false,148,AU000000SGR6,Ordinary Fully Paid,2.75,2.78,2.79,2.725,-0.02,-0.722%,4271444,2.73,2.76,2.77,0.362%,4.93,2019-10-25T00:00:00+1100,1.525,2020-03-25T00:00:00+1100,2020-08-11T00:00:00+1000,20.22,0.137,6102680,7.4,2626108827,948053728,2607148000,948053728,false,"XTO,XJO,XKO,XAO,XMD,XAT,XDJ",2020-02-20T00:00:00+1100,2020-02-25T00:00:00+1100,2020-07-02T00:00:00+1000,2020-02-26T00:00:00+1100,0.105,100.0,Interim,"AUD 0.105 FRANKED, 3 0% CTR, DRP 1.5% DIS",2020-02-26T00:00:00+1100,2020-08-11 00:00:00.000
SHE,STONEHORSE ENERGY LIMITED,STONEHORSE,STONEHORSE ENERGY LT,Exploration for oil and gas,Energy,Energy,2000-07-24T00:00:00+1000,,http://www.nickelorelimited.com.au,"Suite 4, 182 Claisebrook Road, PERTH, WA, AUSTRALIA, 6000",(08) 61413500,(08) 9481 6799,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,SHE,false,"""shares""",02153698,2019-09-30T18:59:35+1000,2019-09-30T18:45:49+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491z9kb02kf55.pdf,Annual Report to shareholders,false,53,AU0000054900,Ordinary Fully Paid,0.006,0.005,0.006,0.005,0.000,0%,34126,0.005,0.007,0.006,0%,0.02,2019-08-16T00:00:00+1000,0.004,2020-07-17T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0126,989483,0,2403749,400624786,2369000,394889786,false,,,,,,,,,,,2020-08-11 00:00:00.000
SHH,SHREE MINERALS LIMITED,SHREE MIN,SHREE MINERALS LTD,Mining & production of Iron Ore & Dense Media Magnetite.,Materials,Metals & Mining,2010-02-18T00:00:00+1100,,http://www.shreeminerals.com,"Unit 38, 18 Stirling Hwy, NEDLANDS, WA, AUSTRALIA, 6009",(08) 61507565,(08) 93891199,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,SHH,true,"""shares""",02147837,2019-09-17T14:17:44+1000,2019-09-17T14:14:11+1000,http://www.asx.com.au/asxpdf/20190917/pdf/448lrpn6tgdj0p.pdf,Annual Report to shareholders,false,68,AU000000SHH5,Ordinary Fully Paid,0.007,0.008,0.008,0.007,0.000,0%,3105599,0.007,0.008,0.007,0%,0.009,2020-08-06T00:00:00+1000,0.001,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0017,5809810,0,4254158,607736893,4254000,607736893,false,,,,,,,,,,,2020-08-11 00:00:00.000
SHJ,SHINE JUSTICE LTD,SHINE CORP,SHINE JUSTICE LTD,Provision of legal and loss recovery services.,Consumer Services,Consumer Discretionary,2013-05-15T00:00:00+1000,,http://www.shinejustice.com.au,"Level 13, 160 Ann Street, BRISBANE, QLD, AUSTRALIA, 4000",(07) 3837 9448,(07) 3236 1689,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,,SHJ,false,"""shares""",02139287,2019-08-28T08:13:32+1000,2019-08-28T07:16:10+1000,http://www.asx.com.au/asxpdf/20190828/pdf/447xtvlqs7tmst.pdf,2019 Annual Report,false,136,AU000000SHJ1,Ordinary Fully Paid,0.71,0,0,0,0.00,0%,0,0.66,0.71,0.71,4.412%,1.02,2020-01-17T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,5.99,0.1186,92024,5.63,123015887,173261812,123016000,173261812,false,XAO,2020-02-28T00:00:00+1100,2020-03-12T00:00:00+1100,2020-03-27T00:00:00+1100,2020-03-13T00:00:00+1100,0.015,0.0,Interim,"AUD UNFRANKED, NIL C FI",2020-03-13T00:00:00+1100,2020-08-11 00:00:00.000
SHK,STONE RESOURCES AUSTRALIA LIMITED,STONE RES,STONE RESOURCES AUS,Gold exploration.,Materials,Metals & Mining,2003-12-05T00:00:00+1100,,http://www.stoneral.com.au,"First Floor, 1/250 Fulham Street, CLOVERDALE, WA, AUSTRALIA, 6105",+61 8 9277 6008,+61 8 9277 6002,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,SHK,false,"""shares""",02165068,2019-10-28T18:47:22+1100,2019-10-28T18:14:27+1100,http://www.asx.com.au/asxpdf/20191028/pdf/449z44d0w38jfd.pdf,Annual Report to shareholders,false,64,AU000000SHK9,Ordinary Fully Paid,0.004,0,0,0,0.000,0%,0,0,0,0.004,0%,0.007,2020-05-21T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0062,567046,0,-1,836053708,0,836053708,true,,,,,,,,,,,2020-08-11 00:00:00.000
